artist,track,track_url,tags
PinkPantheress,Just for Me,https://www.last.fm/music/PinkPantheress/_/Just+for+Me,"2-step, pop, bedroom pop, UK Garage, rnb, fire, Love, in love, Driving, lmao"
PinkPantheress,Illegal,https://www.last.fm/music/PinkPantheress/_/Illegal,"dance-pop, 2-step, alt-pop, rnb, UK Garage, electropop, pop, electronic, dance, english"
NewJeans,Supernatural,https://www.last.fm/music/NewJeans/_/Supernatural,"Favorite, new jack swing, newjeans, k-pop, WSUM 91.7 FM Madison, JPop, japanese, 2024, Coffee with Judy, Rocket s Adventures with DJ Rocket"
ILLIT,IYKYK (If You Know You Know),https://www.last.fm/music/ILLIT/_/IYKYK+(If+You+Know+You+Know),"2-step, future bass, atlanta bass, k-pop, Kpop, Korean, dance-pop, buwygfibsara"
The Weeknd,Too Late,https://www.last.fm/music/The+Weeknd/_/Too+Late,"UK Garage, synthpop, alternative rnb, 2-step, future garage, The Weeknd, rap, rnb, post-dubstep, 2020"
PinkPantheress,Boy's a liar,https://www.last.fm/music/PinkPantheress/_/Boy%27s+a+liar,"pop, electronic, breakbeat, bitpop, baltimore club, dance-pop, east coast club, fire, House, badass"
Jennie,ExtraL (feat. Doechii),https://www.last.fm/music/Jennie/_/ExtraL+(feat.+Doechii),"edu e marco, hip hop, female vocalists, jersey club rap, rap, peter, pop rap, jersey club, getwelIsn, trap"
Doja Cat,Rules,https://www.last.fm/music/Doja+Cat/_/Rules,"rap, pop rap, trap, hip hop, Hip-Hop, pop, rnb, 10s, american, savage"
Tinashe,Nasty,https://www.last.fm/music/Tinashe/_/Nasty,"rnb, pop rap, contemporary rnb, pop, alternative rnb, hyphy, hip hop, sexual, ratchet, electronic"
Charli xcx,Spring breakers,https://www.last.fm/music/Charli+xcx/_/Spring+breakers,"pop rap, hip hop, brat, ROTY, electropop, industrial, electronic, acid techno, UK hip hop, hit"
Cardi B,I Like It,https://www.last.fm/music/Cardi+B/_/I+Like+It,"rap, Hip-Hop, Latin Rap, pop rap, 2010s, 2018, hip hop, cardi b, trap, bad bunny"
FKA twigs,oh my love,https://www.last.fm/music/FKA+twigs/_/oh+my+love,"pop rap, trap, spoken word, synthpop, contemporary rnb, chopped and screwed, rnb, alternative rnb, dance, electronic"
PinkPantheress,Last Valentines,https://www.last.fm/music/PinkPantheress/_/Last+Valentines,"liquid drum and bass, electronic, bedroom pop, pop, UK Garage, Drum and bass, valentines day, valentine, valentines, hyper pop"
PinkPantheress,Passion,https://www.last.fm/music/PinkPantheress/_/Passion,"Drum and bass, liquid drum and bass, electronic, pop, alternative rnb, rnb, bedroom pop, sambass, chill, indie pop"
Blood Orange,"The Field (feat. The Durutti Column, Tariq Al-Sabir, Caroline Polachek & Daniel Caesar)","https://www.last.fm/music/Blood+Orange/_/The+Field+(feat.+The+Durutti+Column,+Tariq+Al-Sabir,+Caroline+Polachek+&+Daniel+Caesar)","art pop, liquid drum and bass, sambass, electronic, chamber pop, Drum and bass, joaoaksnes"
The Weeknd,Hardest to Love,https://www.last.fm/music/The+Weeknd/_/Hardest+to+Love,"alternative rnb, Drum and bass, liquid drum and bass, liquid funk, future garage, atmospheric drum and bass, synthwave, The Weeknd, Ballad, canada"
Magdalena Bay,Killshot,https://www.last.fm/music/Magdalena+Bay/_/Killshot,"synthpop, pop, electronic, indie, rnb, indie pop, dance, dance-pop, synth funk, dancepop"
Blood Orange,The Complete Knock,https://www.last.fm/music/Blood+Orange/_/The+Complete+Knock,"indie, synthpop, indie pop, rock, pop, new wave, indietronica, numetal, synth funk, 4 Stars"
Lorde,Homemade Dynamite,https://www.last.fm/music/Lorde/_/Homemade+Dynamite,"Tove Lo, synthpop, pop, electronic, electropop, art pop, rnb, dance-pop, alternative, indie pop"
Korn,Freak on a Leash,https://www.last.fm/music/Korn/_/Freak+on+a+Leash,"Nu Metal, metal, rock, Korn, Nu-metal, alternative metal, 90s, alternative, alternative rock, hard rock"
Slipknot,Duality,https://www.last.fm/music/Slipknot/_/Duality,"Nu Metal, metal, alternative metal, Slipknot, rock, heavy metal, Nu-metal, alternative, metalcore, aggressive"
Limp Bizkit,Break Stuff,https://www.last.fm/music/Limp+Bizkit/_/Break+Stuff,"Nu Metal, rapcore, rock, metal, alternative, limp bizkit, angry, rap metal, KICK, 90s"
Korn,Blind,https://www.last.fm/music/Korn/_/Blind,"Nu Metal, metal, rock, Korn, Nu-metal, alternative metal, alternative rock, alternative, Grunge, hard rock"
Deftones,Around the Fur,https://www.last.fm/music/Deftones/_/Around+the+Fur,"Nu Metal, metal, alternative metal, Deftones, 90s, alternative rock, rock, alternative, post-hardcore, sexy"
Limp Bizkit,Rollin' (Air Raid Vehicle),https://www.last.fm/music/Limp+Bizkit/_/Rollin%27+(Air+Raid+Vehicle),"Nu Metal, rock, rapcore, alternative rock, limp bizkit, metal, alternative, KICK, rap metal, 00s"
Slipknot,Eyeless,https://www.last.fm/music/Slipknot/_/Eyeless,"Nu Metal, metal, alternative metal, Slipknot, Nu-metal, heavy metal, metalcore, hardcore, rock, corey taylor"
Deftones,Mascara,https://www.last.fm/music/Deftones/_/Mascara,"alternative metal, metal, Nu Metal, alternative rock, Deftones, alternative, 90s, rock, post-hardcore, american artist"
Deftones,Beauty School,https://www.last.fm/music/Deftones/_/Beauty+School,"alternative metal, metal, alternative rock, Deftones, Nu Metal, gives me chills, rock, beautiful, alternative, groovy"
Deftones,Rosemary,https://www.last.fm/music/Deftones/_/Rosemary,"luanco, alternative metal, shoegaze, alternative rock, Deftones, post-rock, Post-Metal, metal, Nu Metal, rock"
Superheaven,Youngest Daughter,https://www.last.fm/music/Superheaven/_/Youngest+Daughter,"shoegaze, emo, post-grunge, indie rock, deftones e foo fighters se fizessem um collab"
Loathe,Is It Really You?,https://www.last.fm/music/Loathe/_/Is+It+Really+You%3F,"shoegaze, rock, alternative metal, ambient, alternative, experimental, emo, metalcore, Ballad, dream pop"
VIOLENT VIRA,I Don't Care,https://www.last.fm/music/VIOLENT+VIRA/_/I+Don%27t+Care,"alternative metal, post-hardcore, Nu Metal, Post-Metal, 2021"
Justin Bieber,Never Say Never,https://www.last.fm/music/Justin+Bieber/_/Never+Say+Never,"pop, male vocalists, jaden smith, r&b, justin bieber, move your body, 2010, Justin Bieber ft Jaden Smith 2010, my top songs, 2011"
Nicki Minaj,Super Bass,https://www.last.fm/music/Nicki+Minaj/_/Super+Bass,"nicki minaj, pop, hip hop, rnb, Hip-Hop, female vocalists, why on earth is this just a bonus track, rap, 2011, dance"
Jessie J,Bang Bang,https://www.last.fm/music/Jessie+J/_/Bang+Bang,"pop, nicki minaj, dance, Ariana Grande, 2014, jessie j, tag needs correction, Skitz0rz, uitluisteren artist, holloween skitz0rz"
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),https://www.last.fm/music/Charlie+Puth/_/We+Don%27t+Talk+Anymore+(feat.+Selena+Gomez),"tropical house, pop, 2016, soul, 2010s, rnb, breakup, Selena Gomez, singer-songwriter, singer songwriter"
DNCE,Cake by the Ocean,https://www.last.fm/music/DNCE/_/Cake+by+the+Ocean,"pop, funk, dance, pop rock, 2015, Disco, 2015 single, playlista rmf fm, american, radio disney"
Ariana Grande,Focus,https://www.last.fm/music/Ariana+Grande/_/Focus,"pop, 2015, FOCUS ON ME, Ariana Grande, dance, dance-pop, love at first listen, best of 2015, sexy, party"
Shawn Mendes,Lost in Japan,https://www.last.fm/music/Shawn+Mendes/_/Lost+in+Japan,"pop, Canadian, rnb, 2018, dance, funk, electropop, canada, japan, teen pop"
Justin Bieber,One Time,https://www.last.fm/music/Justin+Bieber/_/One+Time,"justin bieber, pop, one time, Love, rnb, justin-bieber-one-time, <3, Hip-Hop, r&b, romantic"
Justin Bieber,Somebody to Love,https://www.last.fm/music/Justin+Bieber/_/Somebody+to+Love,"pop, justin bieber, Love, Somebody to Love, dance, Justin Bieber - Somebody To Love, Canadian, 2010, dance pop, r&b"
Bruno Mars,Marry You,https://www.last.fm/music/Bruno+Mars/_/Marry+You,"pop, rnb, Bruno Mars, cute, Love, makes me crave love, male vocalists, 2010, american, 2011"
Bruno Mars,Talking to the Moon,https://www.last.fm/music/Bruno+Mars/_/Talking+to+the+Moon,"pop, Love, Ballad, rnb, Bruno Mars, love at first listen, beautiful, male vocalists, soft rock, romantic"
Ariana Grande,Stuck with U (with Justin Bieber),https://www.last.fm/music/Ariana+Grande/_/Stuck+with+U+(with+Justin+Bieber),"2020s, justin bieber, rnb, soty, 2020, Ariana Grande, pop, subtle use of strings, prominent organ, prominent percussion"
Shawn Mendes,Stitches,https://www.last.fm/music/Shawn+Mendes/_/Stitches,"pop, Canadian, 2010s, acoustic, r&b, teen pop, my love, handclaps, favorite song, prominent percussion"
Justin Bieber,One Less Lonely Girl,https://www.last.fm/music/Justin+Bieber/_/One+Less+Lonely+Girl,"justin bieber, pop, one less lonely girl, Love, i love justin bieber, rnb, Canadian, catchy, r&b, love songs"
Shawn Mendes,If I Can't Have You,https://www.last.fm/music/Shawn+Mendes/_/If+I+Can%27t+Have+You,"pop, Canadian, male vocalists, Pop-Rock, shawn mendes, 2010s, 2019, electronica influences, piano, acoustic rhythm piano"
Fifth Harmony,Worth It (feat. Kid Ink),https://www.last.fm/music/Fifth+Harmony/_/Worth+It+(feat.+Kid+Ink),"pop, love at first listen, talk dirty feelings, 2015, Fifth Harmony, Worth it, r&b, Cabello rainha, that remembers me talk dirty, best of 2015"
Travis Scott,Pornography,https://www.last.fm/music/Travis+Scott/_/Pornography,"travis scott, trap, Southern Hip Hop, rap, experimental hip hop, Psychedelic Rock, southern hip-hop, 2015, cloud rap, godly music"
Kanye West,Blood on the Leaves,https://www.last.fm/music/Kanye+West/_/Blood+on+the+Leaves,"rap, Hip-Hop, KURWA CO ZA SAMPEL, hip hop, 10s, trap, experimental hip hop, 2013, trap edm, -1001760493747"
Young Thug,Halftime,https://www.last.fm/music/Young+Thug/_/Halftime,"Hip-Hop, rap, trap"
Mac DeMarco,No Other Heart,https://www.last.fm/music/Mac+DeMarco/_/No+Other+Heart,"indie pop, shoegaze, psychedelic pop, radiohead, midwest emo, bom, jangle pop, Phoebe Bridgers"
The Sundays,Here's Where the Story Ends,https://www.last.fm/music/The+Sundays/_/Here%27s+Where+the+Story+Ends,"90s, female vocalists, indie pop, indie, dream pop, jangle pop, alternative, pop, british, 1990"
Her's,What Once Was,https://www.last.fm/music/Her%27s/_/What+Once+Was,"jangle pop, dream pop, indie, indie pop, 2010s, chill, WSUM 91.7 FM Madison, i think we re friends now with DJ Toast, bedroom pop, pop"
The Stone Roses,She Bangs the Drums - Remastered 2009,https://www.last.fm/music/The+Stone+Roses/_/She+Bangs+the+Drums+-+Remastered+2009,"jangle pop, indie pop, indie, psychedelic, baggy, power pop"
The Cure,Boys Don't Cry - Single Version,https://www.last.fm/music/The+Cure/_/Boys+Don%27t+Cry+-+Single+Version,"new wave, post-punk, jangle pop, indie, All, Faves, indie pop, punk and post-punk"
Fontaines D.C.,Favourite,https://www.last.fm/music/Fontaines+D.C./_/Favourite,"jangle pop, indie pop, indie rock, post-punk, c86, WSUM 91.7 FM Madison, dream pop, Backpocket Hour, Neo-Psychedelia, indie"
The Neighbourhood,The Beach,https://www.last.fm/music/The+Neighbourhood/_/The+Beach,"indie pop, indie, dream pop, folk, alternative, indie rock, alternative rock, USA, rnb, post-rock"
The Smiths,I Know It's Over - 2011 Remaster,https://www.last.fm/music/The+Smiths/_/I+Know+It%27s+Over+-+2011+Remaster,"new wave, indie, jangle pop, rock, indie pop, madchester, pop, melancholy, alternative rock, alternative"
The Smiths,Well I Wonder - 2011 Remaster,https://www.last.fm/music/The+Smiths/_/Well+I+Wonder+-+2011+Remaster,"new wave, pop, jangle pop, madchester, indie pop, rock, indie, indie rock, alternative rock, pop rock"
Linkin Park,Crawling,https://www.last.fm/music/Linkin+Park/_/Crawling,"Nu Metal, rock, alternative rock, Linkin Park, alternative, metal, alternative metal, hard rock, rapcore, Nu-metal"
Papa Roach,Last Resort,https://www.last.fm/music/Papa+Roach/_/Last+Resort,"rock, Nu Metal, alternative, metal, Papa Roach, alternative rock, hard rock, rapcore, alternative metal, Nu-metal"
Three Days Grace,Animal I Have Become,https://www.last.fm/music/Three+Days+Grace/_/Animal+I+Have+Become,"alternative rock, rock, hard rock, alternative, three days grace, post-grunge, alternative metal, metal, animal i have become, Canadian"
Slipknot,Psychosocial,https://www.last.fm/music/Slipknot/_/Psychosocial,"metal, Nu Metal, alternative metal, Slipknot, Nu-metal, heavy metal, rock, metalcore, psychosocial, hard rock"
Linkin Park,Somewhere I Belong,https://www.last.fm/music/Linkin+Park/_/Somewhere+I+Belong,"Nu Metal, rock, alternative rock, Linkin Park, alternative, metal, rapcore, alternative metal, hard rock, 2003"
Nickelback,How You Remind Me,https://www.last.fm/music/Nickelback/_/How+You+Remind+Me,"rock, alternative rock, nickelback, hard rock, alternative, Canadian, post-grunge, 00s, Grunge, male vocalists"
Linkin Park,Lying from You,https://www.last.fm/music/Linkin+Park/_/Lying+from+You,"Nu Metal, rock, alternative rock, Linkin Park, alternative, metal, rapcore, hard rock, american, Nu-metal"
Slipknot,Before I Forget,https://www.last.fm/music/Slipknot/_/Before+I+Forget,"metal, Nu Metal, heavy metal, Slipknot, rock, alternative metal, Nu-metal, alternative, hard rock, metalcore"
Linkin Park,Papercut,https://www.last.fm/music/Linkin+Park/_/Papercut,"Nu Metal, rock, alternative rock, alternative, Linkin Park, metal, rapcore, alternative metal, rap metal, hard rock"
Foo Fighters,The Pretender,https://www.last.fm/music/Foo+Fighters/_/The+Pretender,"rock, alternative rock, alternative, Grunge, foo fighters, hard rock, post-grunge, 00s, american, FUCKING AWESOME"
3 Doors Down,Kryptonite,https://www.last.fm/music/3+Doors+Down/_/Kryptonite,"rock, alternative rock, 3 Doors Down, alternative, hard rock, post-grunge, kryptonite, pop, american, 00s"
Joji,Like You Do,https://www.last.fm/music/Joji/_/Like+You+Do,"alternative, japanese, sad, rnb, melancholy, Lo-Fi, Ballad, lo fi, cry, 20s"
Joji,ATTENTION,https://www.last.fm/music/Joji/_/ATTENTION,"rnb, experimental, chill, downtempo, Artist favorite, Lo-Fi, bass, i lust, alternative rnb, lo-fi hip hop"
Yot Club,YKWIM?,https://www.last.fm/music/Yot+Club/_/YKWIM%3F,"Lo-Fi, indie, dream pop, slow, chill"
blackbear,idfc,https://www.last.fm/music/blackbear/_/idfc,"chill, alternative rnb, american, rnb, blackbear, ambient, chillout, love at first listen, gloomy, pop rap"
Cigarettes After Sex,Falling in Love,https://www.last.fm/music/Cigarettes+After+Sex/_/Falling+in+Love,"dream pop, chill, Lo-Fi, Dreamy, slowcore"
Joji,Demons,https://www.last.fm/music/Joji/_/Demons,"rnb, sad, depressing, alternative rnb, nrg_scrobbler, 2-8-19, cold-media"
Joji,Window,https://www.last.fm/music/Joji/_/Window,"sad, depressing, nrg_scrobbler, Lo-Fi, cold-media"
d4vd,Romantic Homicide,https://www.last.fm/music/d4vd/_/Romantic+Homicide,"sad, indie pop, indie, dream pop, slowcore, teen pop, depression, Depresivo, alt-pop, bedroom pop"
Chezile,Beanie,https://www.last.fm/music/Chezile/_/Beanie,"dreampop, sad"
Labrinth,Never Felt So Alone,https://www.last.fm/music/Labrinth/_/Never+Felt+So+Alone,"sad, alternative, melancholic, euphoria, Alternativo, triste, Labrinth, Never Felt So Alone (feat. Billie Eilish), Billie Eilish, vocais elaborados"
Frank Ocean,Cayendo (Side A - Acoustic),https://www.last.fm/music/Frank+Ocean/_/Cayendo+(Side+A+-+Acoustic),"soul, acoustic, rnb, sad, Ballad, chill, amazing, spanglish, emotional, ambient pop"
Strawberry Guy,Intermission,https://www.last.fm/music/Strawberry+Guy/_/Intermission,"sad, indie, dream pop, chill, 2010s, morning"
Joji,Run,https://www.last.fm/music/Joji/_/Run,"rnb, alternative, rock, joji, Psychedelic Rock, alternative rnb, pop, dream pop, Psychedelic Soul, Neo-Psychedelia"
Niki,lowkey,https://www.last.fm/music/Niki/_/lowkey,"alternative rnb, rnb, jazz, indie, indonesia, hiphop, pop, contemporary rnb, alt rnb"
Fleetwood Mac,Go Your Own Way - 2004 Remaster,https://www.last.fm/music/Fleetwood+Mac/_/Go+Your+Own+Way+-+2004+Remaster,"soft rock, 70s, mistagged, Fleetwood Mac, Top2000, my top songs"
Stevie Nicks,Edge of Seventeen - 2016 Remaster,https://www.last.fm/music/Stevie+Nicks/_/Edge+of+Seventeen+-+2016+Remaster,"rock, 80s, mistagged, pop rock, Edge of Seventeen"
Eagles,Hotel California - 2013 Remaster,https://www.last.fm/music/Eagles/_/Hotel+California+-+2013+Remaster,"rock, soft rock, pop rock, pop, importado_do_spotify, 70s, reggae, sad, vocal, country rock"
10cc,I'm Not in Love,https://www.last.fm/music/10cc/_/I%27m+Not+in+Love,"70s, soft rock, classic rock, pop, rock, Love, 10cc, 1975, british, Ballad"
Elton John,Goodbye Yellow Brick Road - Remastered 2014,https://www.last.fm/music/Elton+John/_/Goodbye+Yellow+Brick+Road+-+Remastered+2014,"soft rock, rock, pop, pop rock, 1973, piano rock, 70s, art pop, glam rock, sad"
Elton John,"Rocket Man (I Think It's Going to Be a Long, Long Time)","https://www.last.fm/music/Elton+John/_/Rocket+Man+(I+Think+It%27s+Going+to+Be+a+Long,+Long+Time)","70s, pop, classic rock, rock, soft rock, piano, singer-songwriter, piano rock, british, elton john"
Foreigner,I Want to Know What Love Is - 1999 Remaster,https://www.last.fm/music/Foreigner/_/I+Want+to+Know+What+Love+Is+-+1999+Remaster,"adult oriented rock, soft rock, pop, rock, adult contemporary, 1984, pop rock, Foreigner, smoth, vocal harmonies"
Gerry Rafferty,Right Down The Line,https://www.last.fm/music/Gerry+Rafferty/_/Right+Down+The+Line,"classic rock, 70s, soft rock, gerry rafferty, rock, singer-songwriter, Mellow, easy listening, love songs, yacht rock"
Billy Joel,She's Always a Woman,https://www.last.fm/music/Billy+Joel/_/She%27s+Always+a+Woman,"classic rock, piano, 70s, rock, billy joel, singer-songwriter, pop, soft rock, Ballad, easy listening"
Fleetwood Mac,You Make Loving Fun - 2004 Remaster,https://www.last.fm/music/Fleetwood+Mac/_/You+Make+Loving+Fun+-+2004+Remaster,Top2000
The Police,Every Breath You Take,https://www.last.fm/music/The+Police/_/Every+Breath+You+Take,"80s, rock, classic rock, pop, The Police, new wave, british, soft rock, sting, Ballad"
Bob Dylan,Knockin' on Heaven's Door,https://www.last.fm/music/Bob+Dylan/_/Knockin%27+on+Heaven%27s+Door,"classic rock, folk, rock, singer-songwriter, folk rock, Bob Dylan, acoustic, 70s, american, Supernatural"
The Beatles,While My Guitar Gently Weeps - Remastered 2009,https://www.last.fm/music/The+Beatles/_/While+My+Guitar+Gently+Weeps+-+Remastered+2009,"rock, pop rock, 1968, blues rock, Mellow, Psychedelic Rock, classic rock, 60s, hard rock, beautiful"
The Hollies,Long Cool Woman (In a Black Dress) - 1999 Remaster,https://www.last.fm/music/The+Hollies/_/Long+Cool+Woman+(In+a+Black+Dress)+-+1999+Remaster,"rock, classic rock, swamp rock, country rock, mistagged, pop rock, Faves, Like"
Elton John,Tiny Dancer,https://www.last.fm/music/Elton+John/_/Tiny+Dancer,"classic rock, 70s, piano, pop, rock, elton john, soft rock, british, Soundtrack, almost famous"
Billy Joel,Vienna,https://www.last.fm/music/Billy+Joel/_/Vienna,"classic rock, piano, singer-songwriter, pop, billy joel, rock, soft rock, 70s, beautiful, piano rock"
Carly Simon,You're So Vain,https://www.last.fm/music/Carly+Simon/_/You%27re+So+Vain,"70s, female vocalists, pop, singer-songwriter, rock, Carly Simon, classic rock, KICK, oldies, 1972"
Fleetwood Mac,Say You Love Me,https://www.last.fm/music/Fleetwood+Mac/_/Say+You+Love+Me,"rock, classic rock, soft rock, 70s, Fleetwood Mac, christine mcvie, pop, pop rock, female vocalists, Stevie Nicks"
The Doobie Brothers,Listen to the Music,https://www.last.fm/music/The+Doobie+Brothers/_/Listen+to+the+Music,"classic rock, 70s, rock, Southern Rock, The Doobie Brothers, live, oldies, doobie brothers, soft rock, listen to the music"
Stealers Wheel,Stuck in the Middle With You,https://www.last.fm/music/Stealers+Wheel/_/Stuck+in+the+Middle+With+You,"classic rock, 70s, rock, Soundtrack, oldies, reservoir dogs, tarantino, pop, folk rock, soft rock"
Fleetwood Mac,Gypsy,https://www.last.fm/music/Fleetwood+Mac/_/Gypsy,"classic rock, 80s, Fleetwood Mac, rock, pop, female vocalists, Stevie Nicks, christine mcvie, soft rock, 70s"
Rick Springfield,Jessie's Girl,https://www.last.fm/music/Rick+Springfield/_/Jessie%27s+Girl,"80s, rock, classic rock, pop, rick springfield, 1981, soft rock, pop rock, male vocalists, power pop"
Billy Joel,Uptown Girl,https://www.last.fm/music/Billy+Joel/_/Uptown+Girl,"80s, pop, classic rock, rock, singer-songwriter, billy joel, oldies, happy, upbeat, piano"
Billy Idol,Eyes Without a Face,https://www.last.fm/music/Billy+Idol/_/Eyes+Without+a+Face,"80s, new wave, rock, Billy Idol, pop, classic rock, british, 1984, Ballad, 1983"
Phil Collins,Another Day in Paradise - 2016 Remaster,https://www.last.fm/music/Phil+Collins/_/Another+Day+in+Paradise+-+2016+Remaster,"rock, 80s, soft rock, pop, Phil Collins, smoth, 1989, z3po like this 2"
The Police,Every Little Thing She Does Is Magic,https://www.last.fm/music/The+Police/_/Every+Little+Thing+She+Does+Is+Magic,"80s, rock, classic rock, new wave, pop, The Police, british, 1981, sting, Love"
Billy Joel,We Didn't Start the Fire,https://www.last.fm/music/Billy+Joel/_/We+Didn%27t+Start+the+Fire,"80s, rock, classic rock, pop, billy joel, singer-songwriter, pop rock, 1989, History, american"
SZA,Blind,https://www.last.fm/music/SZA/_/Blind,"soul, rnb, trip hop, pop rock, sza, chamber folk, alternative R&B, spy, alternative, Neo-Soul"
Kali Uchis,Sunshine & Rain...,https://www.last.fm/music/Kali+Uchis/_/Sunshine+&+Rain...,"Neo-Soul, Psychedelic Soul, bedroom pop, rnb, r&b, alt-pop, soul, contemporary rnb, mavi owns this song, contemporary r&b"
Kali Uchis,For: You,https://www.last.fm/music/Kali+Uchis/_/For:+You,"psychedelic pop, indie pop, bedroom pop, pop soul, indie, dream pop, soul, Psychedelic Soul, Neo-Psychedelia, synthwave"
Sabrina Carpenter,When Did You Get Hot?,https://www.last.fm/music/Sabrina+Carpenter/_/When+Did+You+Get+Hot%3F,"trip hop, pop, hip hop soul, contemporary rnb, loveparanoia, female vocalist, rnb"
SZA,Love Language,https://www.last.fm/music/SZA/_/Love+Language,"rnb, trip hop, pop rock, sza, alternative R&B, 2022, trap, ty dolla $ign, non aoty, love language"
Kehlani,Folded,https://www.last.fm/music/Kehlani/_/Folded,"rnb, Radio, dobrado, best of 2025, WSUM 91.7 FM Madison, House Spider"
Summer Walker,Body,https://www.last.fm/music/Summer+Walker/_/Body,"rnb, trap, alternative rnb, soul, 702 get it together, Hip-Hop, alexcore"
Ariana Grande,nasty,https://www.last.fm/music/Ariana+Grande/_/nasty,"rnb, sexy, pop, sex, female vocalists, Olivia is my wife, inspiring, vibes, bounce, Brash"
SZA,I Hate U,https://www.last.fm/music/SZA/_/I+Hate+U,"alternative rnb, rnb, sza, love at first listen, pop rock, downtempo, trip hop, alternative R&B, chillwave, 2022"
Beyoncé,Love Drought,https://www.last.fm/music/Beyonc%C3%A9/_/Love+Drought,"rnb, alternative, experimental, Masterpiece, alternative rnb, 2016, trap, chillwave, soul, pop"
SZA,The Weekend,https://www.last.fm/music/SZA/_/The+Weekend,"alternative rnb, Neo-Soul, rnb, soul, 2017, Psychedelic Soul, indie, sexual, favs, lush"
SZA,Garden (Say It Like Dat),https://www.last.fm/music/SZA/_/Garden+(Say+It+Like+Dat),"alternative rnb, Trap Soul, rnb, trap, downtempo, Love, Hip-Hop, Neo-Soul, rhythmic, amazing"
Bryson Tiller,Exchange,https://www.last.fm/music/Bryson+Tiller/_/Exchange,"alternative rnb, rnb, american, pop rap, 2015 single, trap, deja vu, Montanaave, cloud rap, Bryson Tiller"
Daniel Caesar,Who Hurt You?,https://www.last.fm/music/Daniel+Caesar/_/Who+Hurt+You%3F,"2018 single, alternative rnb"
PARTYNEXTDOOR,Break from Toronto,https://www.last.fm/music/PARTYNEXTDOOR/_/Break+from+Toronto,"alternative rnb, Hip-Hop, my top songs, partynextdoor, makes me cream, hip hop, rnb, canada, special, pop rap"
SZA,What Do I Do,https://www.last.fm/music/SZA/_/What+Do+I+Do,"rnb, alternative rnb, sza, Trap Soul, alt-pop, hip hop, r&b, contemporary rnb, contemporary r&b, special"
SZA,Chill Baby,https://www.last.fm/music/SZA/_/Chill+Baby,"trip hop, Neo-Soul, alternative rnb, sza, contemporary rnb, rnb, soul, 2024, pxis, alexcore"
Doechii,SLIDE,https://www.last.fm/music/Doechii/_/SLIDE,"alternative rnb, pop rap, hip hop, miami bass, innacore, trap, alternative R&B, atlanta bass, cloud rap, acheimagra"
Ariana Grande,obvious,https://www.last.fm/music/Ariana+Grande/_/obvious,"soul, female vocalist, rnb, Hip-Hop, alternative rnb, Ballad, Neo-Soul, Ariana Grande, 2020, 2020s"
Mariah the Scientist,Burning Blue,https://www.last.fm/music/Mariah+the+Scientist/_/Burning+Blue,"downtempo, alternative rnb, synthwave, electropop, rnb"
Playboi Carti,Over,https://www.last.fm/music/Playboi+Carti/_/Over,"trap, rage, cloud rap, pop rap, rap, Southern Hip Hop, hip hop, real, unreal, over"
Ken Carson,Fighting My Demons,https://www.last.fm/music/Ken+Carson/_/Fighting+My+Demons,"rage, Gangsta Rap, opium, Southern Hip Hop, hype, best song of all time, rap, Trap Metal, he he he, Chicago drill"
Ken Carson,ss,https://www.last.fm/music/Ken+Carson/_/ss,"Southern Hip Hop, Gangsta Rap, hardcore hip hop, rage, Sydney Sweeney, cloud rap"
Destroy Lonely,NOSTYLIST,https://www.last.fm/music/Destroy+Lonely/_/NOSTYLIST,"rage, Um, chiptune, sexy, pop rap, Southern Hip Hop, best song ever, AOTY, best song of all time, goat"
Yeat,Sorry Bout That,https://www.last.fm/music/Yeat/_/Sorry+Bout+That,"trap, rage, -1001740215468, rap, Need a big ol booty call up bob the builder, pop rap, hip hop, cloud rap"
Lil Uzi Vert,Homecoming,https://www.last.fm/music/Lil+Uzi+Vert/_/Homecoming,"trap, cloud rap, rap, Lil Uzi Vert, best, hip hop, Hip-Hop, pop rap, banger, east coast hip hop"
21 Savage,redrum,https://www.last.fm/music/21+Savage/_/redrum,"trap, Gangsta Rap, rap, Horrorcore, Southern Hip Hop, Hip-Hop, rock, drill, pop rap, american dream"
21 Savage,a lot,https://www.last.fm/music/21+Savage/_/a+lot,"trap, rap, Conscious Hip Hop, Southern Hip Hop, 21 savage, chipmunk soul, j cole, Dirty South, atlanta, Hip-Hop"
Young Thug,Check,https://www.last.fm/music/Young+Thug/_/Check,"trap, rap, Hip-Hop, hip hop, pop rap, Southern Hip Hop, american, better than lil wayne, soty, cloud rap"
Playboi Carti,Yah Mean,https://www.last.fm/music/Playboi+Carti/_/Yah+Mean,"trap, Playboi Carti, plugg, cloud rap, rap, Hip-Hop, Southern Hip Hop, travis scott, hip hop, electric guest"
A$AP Rocky,LVL,https://www.last.fm/music/A$AP+Rocky/_/LVL,"cloud rap, rap, Hip-Hop, east coast hip-hop, glitch hop, east coast hip hop, downtempo, boom bap, trip hop, breakcore"
Ken Carson,Green Room,https://www.last.fm/music/Ken+Carson/_/Green+Room,"rage, Southern Hip Hop, cloud rap, emo rap, digicore, industrial hip hop, opium, F1lthy, goated with the sauce"
Future,Codeine Crazy,https://www.last.fm/music/Future/_/Codeine+Crazy,"trap, rap, cloud rap, soul, real shit, codeine, Southern Hip Hop, Indiana, emotional hip hop, heart"
