artist,track,track_url,related_artist,related_track,related_track_url,tags
TV Girl,Not Allowed,https://www.last.fm/music/TV+Girl/_/Not+Allowed,Steve Lacy,Dark Red,https://www.last.fm/music/Steve+Lacy/_/Dark+Red,"indie pop, rnb, bedroom pop, indie, Neo Soul, pop, alternative, sofredor romântico, Neo-Soul, soul"
TV Girl,Not Allowed,https://www.last.fm/music/TV+Girl/_/Not+Allowed,Cafuné,Tek It,https://www.last.fm/music/Cafun%C3%A9/_/Tek+It,"indie pop, indie, pop, rock, 2019, tiktokcore, rap, alternative, best of 2022, 2020s"
TV Girl,Not Allowed,https://www.last.fm/music/TV+Girl/_/Not+Allowed,Mac DeMarco,No Other Heart,https://www.last.fm/music/Mac+DeMarco/_/No+Other+Heart,"indie pop, shoegaze, psychedelic pop, radiohead, midwest emo, bom, jangle pop, Phoebe Bridgers"
TV Girl,Not Allowed,https://www.last.fm/music/TV+Girl/_/Not+Allowed,Dr. Dog,Where'd All The Time Go?,https://www.last.fm/music/Dr.+Dog/_/Where%27d+All+The+Time+Go%3F,"indie pop, psychedelic, Alternative Folk, indie rock, lovedbygdchill, WSUM 91.7 FM Madison, funky bassline, psychedelic pop, indie folk, throwback sound"
TV Girl,Not Allowed,https://www.last.fm/music/TV+Girl/_/Not+Allowed,Beach House,Space Song,https://www.last.fm/music/Beach+House/_/Space+Song,"dream pop, indie pop, indie, Neo-Psychedelia, ethereal wave, ethereal, psychedelic, indie rock, electronic, alternative rock"
TV Girl,Not Allowed,https://www.last.fm/music/TV+Girl/_/Not+Allowed,Cuco,Lover Is a Day,https://www.last.fm/music/Cuco/_/Lover+Is+a+Day,"indie pop, indie, dream pop, pop, Dreamy, synth, Masterpiece, Pathetic, white, suffering"
TV Girl,Not Allowed,https://www.last.fm/music/TV+Girl/_/Not+Allowed,Beach Bunny,Prom Queen,https://www.last.fm/music/Beach+Bunny/_/Prom+Queen,"indie pop, indie rock, indie, rock, power pop, cinematic, pop, intense, all-time, emo-pop"
TV Girl,Not Allowed,https://www.last.fm/music/TV+Girl/_/Not+Allowed,Matt Maltese,Everyone Adores You (at least I do),https://www.last.fm/music/Matt+Maltese/_/Everyone+Adores+You+(at+least+I+do),
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,,,,"indie pop, alternative, indie, pop, Neo-Psychedelia, shoegaze, pop hypnotic, smoking motif, 2010s, ugh yes"
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,TV Girl,Not Allowed,https://www.last.fm/music/TV+Girl/_/Not+Allowed,"indie pop, Neo-Psychedelia, hypnagogic pop, indie, psychedelic, alternative, pop, trip hop, chillwave, melodic"
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,TV Girl,Lovers Rock,https://www.last.fm/music/TV+Girl/_/Lovers+Rock,"pop, alternative, 2014, indie pop, Neo-Psychedelia, elle owns this song, hypnagogic pop, electronic, Love, 2010s"
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,Steve Lacy,Dark Red,https://www.last.fm/music/Steve+Lacy/_/Dark+Red,"indie pop, rnb, bedroom pop, indie, Neo Soul, pop, alternative, sofredor romântico, Neo-Soul, soul"
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,Mac DeMarco,Heart to Heart,https://www.last.fm/music/Mac+DeMarco/_/Heart+to+Heart,"folk, indie pop, Lo-Fi, indie rock"
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,Current Joys,Fear,https://www.last.fm/music/Current+Joys/_/Fear,
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,Mac DeMarco,No Other Heart,https://www.last.fm/music/Mac+DeMarco/_/No+Other+Heart,"indie pop, shoegaze, psychedelic pop, radiohead, midwest emo, bom, jangle pop, Phoebe Bridgers"
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,Cafuné,Tek It,https://www.last.fm/music/Cafun%C3%A9/_/Tek+It,"indie pop, indie, pop, rock, 2019, tiktokcore, rap, alternative, best of 2022, 2020s"
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,Dr. Dog,Where'd All The Time Go?,https://www.last.fm/music/Dr.+Dog/_/Where%27d+All+The+Time+Go%3F,"indie pop, psychedelic, Alternative Folk, indie rock, lovedbygdchill, WSUM 91.7 FM Madison, funky bassline, psychedelic pop, indie folk, throwback sound"
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,The Neighbourhood,Softcore,https://www.last.fm/music/The+Neighbourhood/_/Softcore,"alternative, synthpop, indie pop, shoegaze, rnb, alternative rnb, indie, electronic, pop, electropop"
TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,The Walters,I Love You So,https://www.last.fm/music/The+Walters/_/I+Love+You+So,"indie pop, indie, indie rock, pop rock, heartbreak, sad, alternative rock, jangle pop, romantic lyrics, m"
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,,,,"alternative, indie rock, pop, indie, Lo-Fi, indie pop, farofa, 2010s, Mac Demarco, tiktok"
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,Mac DeMarco,Heart to Heart,https://www.last.fm/music/Mac+DeMarco/_/Heart+to+Heart,"folk, indie pop, Lo-Fi, indie rock"
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,Roar,I Can't Handle Change,https://www.last.fm/music/Roar/_/I+Can%27t+Handle+Change,"indie, indie rock, alternative, indie pop, emo, dream pop, american, art pop, chamber pop, cinematic"
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,Mitski,I Bet on Losing Dogs,https://www.last.fm/music/Mitski/_/I+Bet+on+Losing+Dogs,"indie rock, indie pop, melancholy, dream pop, Neo-Psychedelia, art pop, rock, space rock revival, 2010s, sad girl hours"
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,Roar,Christmas Kids,https://www.last.fm/music/Roar/_/Christmas+Kids,"soundtrack to my theoretical descent into alcoholism, indie rock, alternative, indie, weird, christmas, indie pop, unboyfriendable, holidays, indie christmas"
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,Current Joys,Fear,https://www.last.fm/music/Current+Joys/_/Fear,
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,Mitski,First Love / Late Spring,https://www.last.fm/music/Mitski/_/First+Love+%2F+Late+Spring,
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,Beach Bunny,Prom Queen,https://www.last.fm/music/Beach+Bunny/_/Prom+Queen,"indie pop, indie rock, indie, rock, power pop, cinematic, pop, intense, all-time, emo-pop"
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,The Neighbourhood,Pretty Boy,https://www.last.fm/music/The+Neighbourhood/_/Pretty+Boy,"alternative, indie pop, hayes owns this song, indie rock, synthpop, hip hop, indie, pop rock, alternative rock, emo"
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,beabadoobee,Beaches,https://www.last.fm/music/beabadoobee/_/Beaches,"indie rock, alternative rock, joaoaksnes, indie pop, indie, rock, power pop, alternative, pop rock, blue"
TV Girl,Blue Hair,https://www.last.fm/music/TV+Girl/_/Blue+Hair,Cavetown,Devil Town,https://www.last.fm/music/Cavetown/_/Devil+Town,"rock, pop, indie pop, indie rock, alternative rock, indie, bedroom pop, pop punk, alternative, folk"
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,,,,"wobbly, indie pop, The Rewind, WSUM 91.7 FM Madison, psychedelic pop, dream pop, psychedelic, chill music, Perfection, sou eu"
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,TV Girl,Lovers Rock,https://www.last.fm/music/TV+Girl/_/Lovers+Rock,"pop, alternative, 2014, indie pop, Neo-Psychedelia, elle owns this song, hypnagogic pop, electronic, Love, 2010s"
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,TV Girl,Cigarettes out the Window,https://www.last.fm/music/TV+Girl/_/Cigarettes+out+the+Window,"indie pop, alternative, indie, pop, Neo-Psychedelia, shoegaze, pop hypnotic, smoking motif, 2010s, ugh yes"
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,Suki Waterhouse,Good Looking,https://www.last.fm/music/Suki+Waterhouse/_/Good+Looking,"cloud nine, WSUM 91.7 FM Madison, dream pop, indie pop, twee pop, sad, indie, heart wrenching, good looking, sad songs"
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,Mac DeMarco,Heart to Heart,https://www.last.fm/music/Mac+DeMarco/_/Heart+to+Heart,"folk, indie pop, Lo-Fi, indie rock"
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,Mac DeMarco,No Other Heart,https://www.last.fm/music/Mac+DeMarco/_/No+Other+Heart,"indie pop, shoegaze, psychedelic pop, radiohead, midwest emo, bom, jangle pop, Phoebe Bridgers"
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,Current Joys,Fear,https://www.last.fm/music/Current+Joys/_/Fear,
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,Joy Again,Looking Out For You,https://www.last.fm/music/Joy+Again/_/Looking+Out+For+You,"Skipping Through Time, WSUM 91.7 FM Madison, alternative, indie, indie pop, chill, indie rock, Lo-Fi, 2010s"
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,The Marías,Heavy,https://www.last.fm/music/The+Mar%C3%ADas/_/Heavy,"WSUM 91.7 FM Madison, dream pop, i think we re friends now with DJ Toast, synthpop, bedroom pop, alt-pop, electropop, alternative rnb, Sophisti-Pop"
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,Current Joys,Symphonia IX,https://www.last.fm/music/Current+Joys/_/Symphonia+IX,"indie pop, english, dream pop"
TV Girl,The Blonde,https://www.last.fm/music/TV+Girl/_/The+Blonde,Dr. Dog,Where'd All The Time Go?,https://www.last.fm/music/Dr.+Dog/_/Where%27d+All+The+Time+Go%3F,"indie pop, psychedelic, Alternative Folk, indie rock, lovedbygdchill, WSUM 91.7 FM Madison, funky bassline, psychedelic pop, indie folk, throwback sound"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,,,,"Grunge, rock, alternative, 90s, Nirvana, alternative rock, anthem, punk, classic rock, hard rock"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,"Grunge, rock, 90s, alternative, Nirvana, alternative rock, Kurt Cobain, seattle, classic rock, punk"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,"Grunge, rock, 90s, alternative, Nirvana, alternative rock, lithium, Kurt Cobain, 1991, american"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,Soundgarden,Black Hole Sun,https://www.last.fm/music/Soundgarden/_/Black+Hole+Sun,"Grunge, 90s, rock, alternative rock, alternative, soundgarden, hard rock, seattle, 1994, Chris Cornell"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,Foo Fighters,Everlong,https://www.last.fm/music/Foo+Fighters/_/Everlong,"rock, alternative rock, 90s, alternative, foo fighters, Grunge, post-grunge, hard rock, Dave Grohl, beautiful"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,Pearl Jam,Even Flow,https://www.last.fm/music/Pearl+Jam/_/Even+Flow,"Grunge, rock, alternative rock, 90s, pearl jam, alternative, hard rock, seattle, american, classic rock"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,Foo Fighters,The Pretender,https://www.last.fm/music/Foo+Fighters/_/The+Pretender,"rock, alternative rock, alternative, Grunge, foo fighters, hard rock, post-grunge, 00s, american, FUCKING AWESOME"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,Alice in Chains,Man in the Box,https://www.last.fm/music/Alice+in+Chains/_/Man+in+the+Box,"Grunge, rock, 90s, hard rock, Alice in Chains, alternative rock, heavy metal, alternative, alternative metal, metal"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,Pearl Jam,Alive,https://www.last.fm/music/Pearl+Jam/_/Alive,"Grunge, rock, 90s, alternative rock, pearl jam, alternative, hard rock, seattle, american, 1991"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,Audioslave,Like a Stone,https://www.last.fm/music/Audioslave/_/Like+a+Stone,"alternative rock, rock, Grunge, alternative, Audioslave, hard rock, post-grunge, 00s, Chris Cornell, melancholic"
Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,The Cranberries,Zombie,https://www.last.fm/music/The+Cranberries/_/Zombie,"rock, alternative, 90s, alternative rock, female vocalists, irish, The Cranberries, zombie, cranberries, political"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,,,,"Grunge, rock, 90s, alternative, Nirvana, alternative rock, Kurt Cobain, seattle, classic rock, punk"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Nirvana,Smells Like Teen Spirit,https://www.last.fm/music/Nirvana/_/Smells+Like+Teen+Spirit,"Grunge, rock, alternative, 90s, Nirvana, alternative rock, anthem, punk, classic rock, hard rock"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,"Grunge, rock, 90s, alternative, Nirvana, alternative rock, lithium, Kurt Cobain, 1991, american"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Soundgarden,Black Hole Sun,https://www.last.fm/music/Soundgarden/_/Black+Hole+Sun,"Grunge, 90s, rock, alternative rock, alternative, soundgarden, hard rock, seattle, 1994, Chris Cornell"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Foo Fighters,Everlong,https://www.last.fm/music/Foo+Fighters/_/Everlong,"rock, alternative rock, 90s, alternative, foo fighters, Grunge, post-grunge, hard rock, Dave Grohl, beautiful"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Pearl Jam,Even Flow,https://www.last.fm/music/Pearl+Jam/_/Even+Flow,"Grunge, rock, alternative rock, 90s, pearl jam, alternative, hard rock, seattle, american, classic rock"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Alice in Chains,Man in the Box,https://www.last.fm/music/Alice+in+Chains/_/Man+in+the+Box,"Grunge, rock, 90s, hard rock, Alice in Chains, alternative rock, heavy metal, alternative, alternative metal, metal"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Pearl Jam,Black,https://www.last.fm/music/Pearl+Jam/_/Black,"Grunge, 90s, rock, alternative rock, pearl jam, alternative, beautiful, seattle, sad, melancholy"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Soundgarden,Fell on Black Days,https://www.last.fm/music/Soundgarden/_/Fell+on+Black+Days,"Grunge, rock, alternative rock, 90s, alternative, soundgarden, hard rock, seattle, Chris Cornell, dark"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Audioslave,Like a Stone,https://www.last.fm/music/Audioslave/_/Like+a+Stone,"alternative rock, rock, Grunge, alternative, Audioslave, hard rock, post-grunge, 00s, Chris Cornell, melancholic"
Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,Alice in Chains,Would? (2022 remaster),https://www.last.fm/music/Alice+in+Chains/_/Would%3F+(2022+remaster),"Grunge, alternative metal, A Artist, rock, post-grunge, 90s, alt rock, american rock, seattle, MTV Unplugged"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,,,,"Grunge, rock, 90s, alternative, Nirvana, alternative rock, lithium, Kurt Cobain, 1991, american"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,Nirvana,In Bloom,https://www.last.fm/music/Nirvana/_/In+Bloom,"Grunge, rock, 90s, alternative, Nirvana, alternative rock, hard rock, Kurt Cobain, 1991, american"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,Nirvana,Come as You Are,https://www.last.fm/music/Nirvana/_/Come+as+You+Are,"Grunge, rock, 90s, alternative, Nirvana, alternative rock, Kurt Cobain, seattle, classic rock, punk"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,Soundgarden,Black Hole Sun,https://www.last.fm/music/Soundgarden/_/Black+Hole+Sun,"Grunge, 90s, rock, alternative rock, alternative, soundgarden, hard rock, seattle, 1994, Chris Cornell"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,Foo Fighters,Everlong,https://www.last.fm/music/Foo+Fighters/_/Everlong,"rock, alternative rock, 90s, alternative, foo fighters, Grunge, post-grunge, hard rock, Dave Grohl, beautiful"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,Pearl Jam,Even Flow,https://www.last.fm/music/Pearl+Jam/_/Even+Flow,"Grunge, rock, alternative rock, 90s, pearl jam, alternative, hard rock, seattle, american, classic rock"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,Alice in Chains,Man in the Box,https://www.last.fm/music/Alice+in+Chains/_/Man+in+the+Box,"Grunge, rock, 90s, hard rock, Alice in Chains, alternative rock, heavy metal, alternative, alternative metal, metal"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,Soundgarden,Fell on Black Days,https://www.last.fm/music/Soundgarden/_/Fell+on+Black+Days,"Grunge, rock, alternative rock, 90s, alternative, soundgarden, hard rock, seattle, Chris Cornell, dark"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,Pearl Jam,Alive,https://www.last.fm/music/Pearl+Jam/_/Alive,"Grunge, rock, 90s, alternative rock, pearl jam, alternative, hard rock, seattle, american, 1991"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,Stone Temple Pilots,Plush,https://www.last.fm/music/Stone+Temple+Pilots/_/Plush,"Grunge, rock, 90s, alternative rock, alternative, stone temple pilots, hard rock, 887 CIMX, classic rock, american"
Nirvana,Lithium,https://www.last.fm/music/Nirvana/_/Lithium,Radiohead,Creep,https://www.last.fm/music/Radiohead/_/Creep,"alternative, alternative rock, rock, indie, radiohead, 90s, british, indie rock, melancholy, sad"
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,,,,"Grunge, rock, alternative, alternative rock, Nirvana, 90s, acoustic, 80s, Kurt Cobain, 1989"
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,Nirvana,Love Buzz,https://www.last.fm/music/Nirvana/_/Love+Buzz,"Grunge, rock, alternative, Nirvana, 90s, cover, alternative rock, 80s, Kurt Cobain, covers"
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,Nirvana,School,https://www.last.fm/music/Nirvana/_/School,
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,Soundgarden,Black Hole Sun,https://www.last.fm/music/Soundgarden/_/Black+Hole+Sun,"Grunge, 90s, rock, alternative rock, alternative, soundgarden, hard rock, seattle, 1994, Chris Cornell"
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,Alice in Chains,Man in the Box,https://www.last.fm/music/Alice+in+Chains/_/Man+in+the+Box,"Grunge, rock, 90s, hard rock, Alice in Chains, alternative rock, heavy metal, alternative, alternative metal, metal"
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,Pearl Jam,Even Flow,https://www.last.fm/music/Pearl+Jam/_/Even+Flow,"Grunge, rock, alternative rock, 90s, pearl jam, alternative, hard rock, seattle, american, classic rock"
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,Soundgarden,Fell on Black Days,https://www.last.fm/music/Soundgarden/_/Fell+on+Black+Days,"Grunge, rock, alternative rock, 90s, alternative, soundgarden, hard rock, seattle, Chris Cornell, dark"
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,Alice in Chains,Would? (2022 remaster),https://www.last.fm/music/Alice+in+Chains/_/Would%3F+(2022+remaster),"Grunge, alternative metal, A Artist, rock, post-grunge, 90s, alt rock, american rock, seattle, MTV Unplugged"
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,Foo Fighters,Everlong,https://www.last.fm/music/Foo+Fighters/_/Everlong,"rock, alternative rock, 90s, alternative, foo fighters, Grunge, post-grunge, hard rock, Dave Grohl, beautiful"
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,Pearl Jam,Black,https://www.last.fm/music/Pearl+Jam/_/Black,"Grunge, 90s, rock, alternative rock, pearl jam, alternative, beautiful, seattle, sad, melancholy"
Nirvana,About a Girl,https://www.last.fm/music/Nirvana/_/About+a+Girl,Radiohead,Creep,https://www.last.fm/music/Radiohead/_/Creep,"alternative, alternative rock, rock, indie, radiohead, 90s, british, indie rock, melancholy, sad"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,,,,"Grunge, rock, 90s, alternative, Nirvana, alternative rock, hard rock, 1993, Kurt Cobain, american"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,Nirvana,Rape Me,https://www.last.fm/music/Nirvana/_/Rape+Me,"Grunge, rock, 90s, alternative, Nirvana, alternative rock, Kurt Cobain, 1993, hard rock, punk"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,Nirvana,Dumb,https://www.last.fm/music/Nirvana/_/Dumb,"Grunge, rock, alternative, alternative rock, Nirvana, 90s, Kurt Cobain, 1993, american, seattle"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,Soundgarden,Black Hole Sun,https://www.last.fm/music/Soundgarden/_/Black+Hole+Sun,"Grunge, 90s, rock, alternative rock, alternative, soundgarden, hard rock, seattle, 1994, Chris Cornell"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,Pearl Jam,Even Flow,https://www.last.fm/music/Pearl+Jam/_/Even+Flow,"Grunge, rock, alternative rock, 90s, pearl jam, alternative, hard rock, seattle, american, classic rock"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,Alice in Chains,Man in the Box,https://www.last.fm/music/Alice+in+Chains/_/Man+in+the+Box,"Grunge, rock, 90s, hard rock, Alice in Chains, alternative rock, heavy metal, alternative, alternative metal, metal"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,Foo Fighters,Everlong,https://www.last.fm/music/Foo+Fighters/_/Everlong,"rock, alternative rock, 90s, alternative, foo fighters, Grunge, post-grunge, hard rock, Dave Grohl, beautiful"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,Alice in Chains,Would? (2022 remaster),https://www.last.fm/music/Alice+in+Chains/_/Would%3F+(2022+remaster),"Grunge, alternative metal, A Artist, rock, post-grunge, 90s, alt rock, american rock, seattle, MTV Unplugged"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,Soundgarden,Fell on Black Days,https://www.last.fm/music/Soundgarden/_/Fell+on+Black+Days,"Grunge, rock, alternative rock, 90s, alternative, soundgarden, hard rock, seattle, Chris Cornell, dark"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,Pearl Jam,Black,https://www.last.fm/music/Pearl+Jam/_/Black,"Grunge, 90s, rock, alternative rock, pearl jam, alternative, beautiful, seattle, sad, melancholy"
Nirvana,Heart-Shaped Box,https://www.last.fm/music/Nirvana/_/Heart-Shaped+Box,Audioslave,Like a Stone,https://www.last.fm/music/Audioslave/_/Like+a+Stone,"alternative rock, rock, Grunge, alternative, Audioslave, hard rock, post-grunge, 00s, Chris Cornell, melancholic"
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,,,,"pop, rnb, beyonce, female vocalists, soul, Halo, Love, Ballad, r&b, beautiful"
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,Beyoncé,If I Were a Boy,https://www.last.fm/music/Beyonc%C3%A9/_/If+I+Were+a+Boy,"pop, rnb, beyonce, soul, female vocalist, female vocalists, if i were a boy, Love, Ballad, 2008"
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,Beyoncé,Broken-Hearted Girl,https://www.last.fm/music/Beyonc%C3%A9/_/Broken-Hearted+Girl,
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,Destiny's Child,Survivor,https://www.last.fm/music/Destiny%27s+Child/_/Survivor,
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,Destiny's Child,Say My Name,https://www.last.fm/music/Destiny%27s+Child/_/Say+My+Name,"rnb, pop, 90s, destinys child, female vocalists, r&b, soul, Destiny's Child, dance, Hip-Hop"
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,Alicia Keys,No One,https://www.last.fm/music/Alicia+Keys/_/No+One,"soul, rnb, Alicia Keys, female vocalists, pop, r&b, 2007, Love, piano, No One"
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,Rihanna,Take a Bow,https://www.last.fm/music/Rihanna/_/Take+a+Bow,"pop, rnb, Rihanna, female vocalists, Ballad, r&b, take a bow, 2008, soul, Love"
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,Rihanna,Diamonds,https://www.last.fm/music/Rihanna/_/Diamonds,"pop, Rihanna, rnb, diamonds, 2012, female vocalists, r&b, love at first listen, beautiful, best of 2012"
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,Leona Lewis,Bleeding Love,https://www.last.fm/music/Leona+Lewis/_/Bleeding+Love,"pop, female vocalists, leona lewis, Love, soul, rnb, british, bleeding love, Ballad, 00s"
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,Mariah Carey,We Belong Together,https://www.last.fm/music/Mariah+Carey/_/We+Belong+Together,"Mariah Carey, rnb, pop, female vocalists, soul, Love, 00s, Ballad, sad, contemporary rnb"
Beyoncé,Halo,https://www.last.fm/music/Beyonc%C3%A9/_/Halo,Alicia Keys,If I Ain't Got You,https://www.last.fm/music/Alicia+Keys/_/If+I+Ain%27t+Got+You,"soul, rnb, female vocalists, Alicia Keys, piano, Love, r&b, pop, singer-songwriter, romantic"
